,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
Stock Multi-family - Privately rented - C1,1611071.8515331105,1630113.9118438682,1649028.484598313,1667820.3952109225,1686485.9907928219,1705032.581772001,1723457.3724161098,1741869.0841236515,1760277.7015702776,1778676.6768006,1797189.6030660127
Stock Multi-family - Privately rented - C2,983486.6562621635,995689.6196989071,1007831.186096228,1019914.0406199419,1031936.5251179328,1043902.5081033228,1055810.7502545943,1067697.5202485917,1079567.898933834,1091419.6880028145,1103304.1721074688
Stock Multi-family - Privately rented - C3,938755.3896444717,950553.7534036865,962297.5361468521,973989.0318612662,985626.7815525485,997214.2994619741,1008750.4970091821,1020266.3174977597,1031766.3826670053,1043248.8241466549,1054757.6110182109
Stock Multi-family - Privately rented - C4,912683.252627419,924151.7272643222,935566.1540972873,946928.210409552,958236.4258975522,969494.1622033882,980700.3064850644,991889.2164799763,1003065.7587222077,1014227.851170759,1025419.2027097262
Stock Multi-family - Privately rented - C5,949918.297293899,961563.345077758,973142.6182414735,984657.031443263,996104.7142035865,1007489.4007433356,1018809.6348135899,1030110.6249155262,1041399.2604941067,1052672.754258083,1063992.0116364101
Stock Multi-family - Social-housing - C1,1655602.194721926,1678098.1621072218,1700561.6344895356,1722998.8289607863,1745409.8945321634,1767798.5172575256,1790164.873033907,1812492.5672629827,1834790.3333720274,1857060.0614960135,1879275.0250386975
Stock Multi-family - Social-housing - C2,1025812.3841438394,1039810.4220419201,1053789.8739366916,1067754.435021833,1081704.2041866488,1095641.412735624,1109566.1812139757,1123468.7467478316,1137354.3475734151,1151224.1364586605,1165062.2269511353
Stock Multi-family - Social-housing - C3,675457.533497103,684672.5027188403,693875.5958832497,703069.253575618,712253.5438217941,721429.949359907,730598.5570270502,739752.9383384736,748896.5777932429,758030.2467183043,767143.5086435175
Stock Multi-family - Social-housing - C4,410708.4298305646,416279.0634548833,421842.4353071835,427400.11115786555,432952.14016802737,438499.4787005027,444042.19238035515,449576.20641695434,455103.82144486165,460625.5459453393,466134.7702830538
Stock Multi-family - Social-housing - C5,190915.62006124228,193439.375853968,195958.81169539833,198474.8240139463,200987.4374652918,203497.17964997262,206004.08711788396,208505.88248210138,211003.93545297915,213498.5343294412,215985.9664728975
Stock Single-family - Owner-occupied - C1,1115132.16820016,1122793.45999616,1130367.7710339942,1137884.6515336705,1145343.9899069646,1152729.686201595,1160041.1266568832,1167249.7822982422,1174348.9905136891,1181339.498646857,1188172.7729005555
Stock Single-family - Owner-occupied - C2,2154634.7942373212,2169805.743336684,2184871.208101672,2199903.0852087634,2214902.7427608143,2229849.66032716,2244746.2270112247,2259541.3949604672,2274210.7655394333,2288758.5649333536,2303104.2803725856
Stock Single-family - Owner-occupied - C3,2703469.0986115388,2723269.9104550374,2743033.41485741,2762770.361729722,2782484.513553203,2802168.5540156504,2821825.673278209,2841394.028389729,2860871.332100334,2880263.500514016,2899481.3872555257
Stock Single-family - Owner-occupied - C4,3088290.5531165306,3111618.6900733765,3134974.361586042,3158320.750490264,3181663.589192171,3204998.559967695,3228329.780250954,3251591.3647760013,3274777.1928818924,3297893.900222324,3320848.8635763885
Stock Single-family - Owner-occupied - C5,3239418.92646365,3264743.7739475807,3290100.94774975,3315393.1879694886,3340624.303928161,3365796.746532796,3390912.9663499054,3415905.2440579324,3440768.0417918162,3465505.3520242055,3490021.1640695203
Stock Single-family - Privately rented - C1,464188.98312957556,467398.8518169909,470579.8653566025,473725.2110648127,476834.20342000807,479908.3861036902,482947.2272459348,485984.2945506343,489015.24213674,492036.7274356725,495113.21609309915
Stock Single-family - Privately rented - C2,468302.13252035755,471585.6211050824,474841.3072006744,478062.0114340309,481247.0922978117,484398.1124110106,487514.5773634357,490629.71200269146,493739.58634793677,496840.90439475374,499995.8937569622
Stock Single-family - Privately rented - C3,423419.56818969874,426488.94116220874,429535.9963119268,432554.2090608319,435543.08507231006,438504.03338299337,441436.68285970116,444366.365761831,447289.7339397415,450204.18452028104,453160.76156753197
Stock Single-family - Privately rented - C4,383204.4708188043,386033.2164935413,388843.110954355,391627.85636144946,394387.03620052076,397121.911785007,399832.163029699,402538.7892510028,405239.0429800734,407930.70609417045,410658.12159290636
Stock Single-family - Privately rented - C5,295647.22331758804,297904.6825908697,300148.8478135946,302374.6758277567,304581.85711235873,306771.319263364,308942.8118277656,311109.9571529382,313270.9452370412,315424.26781318977,317601.8668464648
Stock Single-family - Social-housing - C1,287303.4704112544,289736.67664183537,292161.79486643267,294571.83605726063,296966.40221635206,299346.05126833025,301710.33903079736,304053.5952887905,306375.23991067475,308674.9408276185,310944.3981458
Stock Single-family - Social-housing - C2,245964.09226463098,248027.182997531,250083.2992207395,252126.21375600525,254155.58244527667,256171.91745911003,258174.83929510188,260159.34114467324,262124.8693242836,264071.1408719549,265990.83440549707
Stock Single-family - Social-housing - C3,157603.88925692107,158935.82624359764,160263.52953627735,161583.03930212074,162894.14051332552,164197.1683965055,165491.88578153562,166775.14149691924,168046.50564871743,169305.79439772584,170548.43099626465
Stock Single-family - Social-housing - C4,83061.50806102685,83763.16051489784,84462.57619697307,85157.6491634257,85848.26406888144,86534.59891625484,87216.52563877728,87892.37056261359,88561.88758896166,89224.97512137835,89879.20984591905
Stock Single-family - Social-housing - C5,24828.10215778392,25038.678844572336,25248.586824310663,25457.204412087613,25664.496836842947,25870.515453018943,26075.22136220962,26278.118610849288,26479.134211107048,26678.236930452767,26874.710063764735
Annuities Multi-family - Owner-occupied - C1 (euro),25784163.322106183,38632489.887200534,51454079.19765053,64199277.16816994,76785825.09751031,89376405.22341226,101824743.26150109,115151902.85136923,128338519.86602207,128475719.54590106,128555452.81259677
Annuities Multi-family - Owner-occupied - C2 (euro),40109103.570106074,60162784.56532731,79914029.8761904,99568499.86804251,118990555.12699956,138449889.15730613,157705367.55795383,177748136.08155593,197589518.32579988,197200118.75322098,196634380.34431857
Annuities Multi-family - Owner-occupied - C3 (euro),58956986.97610369,88513913.8956221,118507747.60788101,148424490.4874296,178030015.7412385,207735311.3135388,237139286.7405309,266592250.50489998,295740615.447733,295215183.8563866,294273736.8507272
Annuities Multi-family - Owner-occupied - C4 (euro),81327632.80035935,122167130.28724767,163596199.725168,204921912.07096672,245786266.32863593,286741603.66657835,327219778.55067164,367838817.6364877,408015975.17488736,407289035.4280682,405864317.85919535
Annuities Multi-family - Owner-occupied - C5 (euro),129859794.76299953,195151435.83292693,262007824.74023885,328788931.6924685,394925689.9626077,461382398.27255005,527182095.69506663,591750329.3386621,655677515.1301365,654395984.3900483,651992826.3562387
Annuities Multi-family - Privately rented - C1 (euro),109063918.98588048,164177097.46128923,219016325.6532805,273763038.32068634,328284077.3053716,383001530.3349812,450197235.6448925,515907558.10491395,579621455.4816397,601472438.8485072,619241774.154217
Annuities Multi-family - Privately rented - C2 (euro),68461078.5582386,102922332.36352308,137149150.8452809,171286092.36915302,205254214.6749513,239349472.8652227,278002681.728668,316010542.6457453,353137648.57957953,361641879.48614144,368317993.0051688
Annuities Multi-family - Privately rented - C3 (euro),65992182.621901274,99149607.53847873,132095656.31425855,164938342.87058496,197605168.4907533,230386864.84903485,267095753.58284783,303189958.49082386,338486165.4915784,345633423.79071605,351197624.61454904
Annuities Multi-family - Privately rented - C4 (euro),64323907.86937441,96579477.24239114,128666825.99508336,160647549.10660067,192454380.50729376,224381159.08013698,260509433.16524044,295949934.9085483,330575120.7670035,337751373.7290053,343442617.85824704
Annuities Multi-family - Privately rented - C5 (euro),65768322.3163953,98777414.6920779,131691683.76133768,164535188.4300944,197235183.98740503,230117002.00105184,268438597.1674643,305903460.98744625,342426564.2326163,352313235.1104466,360419863.17225504
Annuities Multi-family - Social-housing - C1 (euro),135590315.27472308,203389586.47034442,271945122.8703938,340484804.9423749,408661471.33392274,477543639.153545,546089034.4131761,613797385.1017032,681013900.314589,680035826.5958576,678667375.6654836
Annuities Multi-family - Social-housing - C2 (euro),83860283.64140582,125756483.25363806,168095486.3586106,210411242.37595844,252495131.3913712,295007096.22198987,337307002.7922889,379105400.26190394,420601089.71081364,419899061.0648709,419002272.0417973
Annuities Multi-family - Social-housing - C3 (euro),55052076.09955135,82565393.61391968,110370665.66087304,138161118.4645645,165800469.50456318,193719080.27295282,221497428.2238452,248940051.798409,276184719.20111334,275735192.4301324,275145427.1534662
Annuities Multi-family - Social-housing - C4 (euro),33219713.53918864,49830844.85098397,66625492.02971785,83412676.92120434,100109635.37647358,116972434.89218241,133750033.64749259,150319474.15361956,166770719.3984193,166518426.29114175,166170349.42375606
Annuities Multi-family - Social-housing - C5 (euro),15243571.0943828,22884416.856115505,30622704.49991871,38361692.971405044,46061273.28466466,53834408.98571712,61566747.7944112,69191527.76473309,76761369.8751463,76678276.0564898,76525527.18456283
Annuities Single-family - Owner-occupied - C1 (euro),123548401.48859203,181450841.60196155,248489996.30964762,315006353.80416936,373954018.06176615,432878309.1985039,492195150.23103434,557658006.6164552,622674386.7786726,622425984.5947573,628128789.7858185
Annuities Single-family - Owner-occupied - C2 (euro),285739214.7987801,422157525.2745663,589644997.9413848,755208001.743309,904793373.1524512,1053762276.344307,1199814863.1575902,1354377365.0112486,1507526138.5981798,1511125787.101303,1524403067.5184615
Annuities Single-family - Owner-occupied - C3 (euro),432475827.1377903,648132605.5696452,885422547.0481322,1120463547.4047716,1341332980.5627003,1561102733.3783126,1775292421.5728965,1989232423.7425783,2200552100.5988917,2192314227.5524,2183736206.712756
Annuities Single-family - Owner-occupied - C4 (euro),525215975.3071735,786500062.6300721,1057425138.0712587,1325974011.4614942,1578672750.4922583,1829786331.9489164,2074084071.1011715,2318409830.5463996,2559568363.3531613,2534028220.6524806,2508230102.540579
Annuities Single-family - Owner-occupied - C5 (euro),533731004.4156629,799995476.6710163,1066313186.8756459,1331395991.6097972,1583781366.8084128,1836267891.4222906,2083037230.6932726,2326193309.2442746,2566920277.226002,2537322686.5280614,2508339061.575815
Annuities Single-family - Privately rented - C1 (euro),48632371.19573569,72476158.35181242,97733157.88009407,122923134.80707511,147399637.6618546,171966375.2109267,208444743.59598726,243566043.17808253,276700126.16024107,302494037.8221047,325532630.07352924
Annuities Single-family - Privately rented - C2 (euro),49371192.64496824,73546358.76812975,99161977.90076455,124706405.05337276,149535404.46817338,174455373.40594125,211244884.14145103,246638129.35423526,280041550.5758835,305338409.28154385,327983191.51165956
Annuities Single-family - Privately rented - C3 (euro),44377274.707216226,66063042.94747555,89018006.39595053,111890138.53929582,134131743.90594292,156445657.42343011,188098439.52583796,218633778.3425986,247561184.51384345,268092398.089618,286559484.95357907
Annuities Single-family - Privately rented - C4 (euro),40307222.61537328,60025059.43696189,80893799.21974155,101690024.19132808,121922391.99395889,142231763.85120726,170543261.57467327,197824686.11053246,223712598.83861616,241680498.17059138,257828904.49836388
Annuities Single-family - Privately rented - C5 (euro),30950072.508436274,46052977.88636386,62058040.77573884,78003308.94260958,93529086.56208888,109130159.26972528,130147891.74791375,150458584.85103557,169812534.63450778,182659586.59907869,194300010.86391038
Annuities Single-family - Social-housing - C1 (euro),29183440.376165103,43818577.33951561,59316327.149621785,74855301.34286366,90124804.77833429,105687951.2572252,121046199.51803876,136076037.04040387,151004582.0108616,151239234.62063095,151424911.33027476
Annuities Single-family - Social-housing - C2 (euro),24998255.452067435,37544035.09210929,50802546.78826063,64097221.98753109,77161847.29840007,90472462.33347383,103604411.65854976,116445221.33325599,129198249.48932286,129369603.57921427,129485803.5926826
Annuities Single-family - Social-housing - C3 (euro),15951897.111605335,23963072.448233537,32432341.97778762,40925967.20045759,49277062.523864664,57788267.24850788,66187810.1297607,74399531.08722982,82556863.86598615,82690378.82219836,82784014.31090182
Annuities Single-family - Social-housing - C4 (euro),8414199.867154505,12646521.559689064,17118157.66010823,21604753.509235267,26017450.168471202,30516619.28612069,34957932.99682126,39297202.109628625,43608405.63857766,43692071.79989235,43746838.83424594
Annuities Single-family - Social-housing - C5 (euro),2513533.886296152,3775304.9942630343,5110417.406107068,6449295.422888851,7765637.633906644,9107355.249766447,10431396.20836347,11726230.630522247,13012502.70188828,13034107.19198908,13050181.44936165
Energy expenditures Multi-family - Owner-occupied - C1 (euro),220679705.7884642,222020256.50580955,221190513.8753963,223683810.3919465,223657486.934227,223443570.23131406,219503734.23407084,218670326.30463645,217856677.16146573,217063142.84915015,216277560.9960874
Energy expenditures Multi-family - Owner-occupied - C2 (euro),348088521.87790614,349907214.9486571,348622354.9819628,352825857.762644,352841425.6460258,352563287.1322137,346944742.687127,345728765.1042477,344552761.0474944,343417301.07844144,342305218.6085341
Energy expenditures Multi-family - Owner-occupied - C3 (euro),512469448.6667403,514651353.1725981,512515111.7637983,518433600.63964856,518242956.964122,517634429.53541344,509196500.6031323,506736286.8630143,504370771.99193215,502100299.42255723,499899087.2838898
Energy expenditures Multi-family - Owner-occupied - C4 (euro),737380313.588459,739992129.9416118,736152205.8927399,743843838.6721961,742864563.5454408,741311425.2648319,728486493.8068868,724482704.3341126,720647516.8773665,716980684.3582726,713444447.6355535
Energy expenditures Multi-family - Owner-occupied - C5 (euro),1409972072.8044834,1414670479.0351489,1408703548.797251,1424780970.3288438,1424202193.493113,1422473344.294297,1399309436.1051395,1392238687.4387152,1385444581.9264345,1378927755.5953655,1372622973.9951458
Energy expenditures Multi-family - Privately rented - C1 (euro),914823865.786017,919509456.8703691,917930681.9810988,927036868.459808,928383148.3288714,928918323.4052924,897394688.1963321,884848953.7680511,873541164.5097115,854649767.0914047,837894946.4463028
Energy expenditures Multi-family - Privately rented - C2 (euro),582005025.406555,585474868.6219671,585007492.6185021,591816754.6194764,593250833.360474,594179005.9390525,577839294.3905929,572401881.5063559,567501961.5415609,558714110.6836921,550940868.0711251
Energy expenditures Multi-family - Privately rented - C3 (euro),590525724.9150172,594179841.3634348,593868776.5033001,601006465.4616098,602638946.4670291,603761698.1326426,587728676.6999134,582646392.2966173,578077292.5547055,569815927.1531715,562521264.7661798
Energy expenditures Multi-family - Privately rented - C4 (euro),623976546.1745338,627861620.784797,627618337.6630977,635298400.6681547,637105357.906016,638368323.4425547,621212945.2340568,615514565.0082368,610405802.8711307,601371580.822686,593404211.3360355
Energy expenditures Multi-family - Privately rented - C5 (euro),798619161.9190826,803388044.050408,802950959.4731619,812841389.2703695,814986702.3578451,816409913.1584572,793947716.4252071,785521748.5850514,777949131.3358415,764352455.3523382,752347765.778736
Energy expenditures Multi-family - Social-housing - C1 (euro),846380605.0505487,851786933.7811112,851466176.063084,865884351.7858182,868656476.5677307,870693788.7045814,863590227.6886541,862267050.1334302,861045904.2572649,859928620.2119889,858884572.1333336
Energy expenditures Multi-family - Social-housing - C2 (euro),585306719.4670839,589159920.8073004,589092749.9073197,599154111.399171,601218539.2882411,602779975.9286288,598008680.3788627,597258933.537361,596578531.8763814,595968828.8886582,595409039.381456
Energy expenditures Multi-family - Social-housing - C3 (euro),419020117.4706956,421773972.2208501,421737612.06472397,428875108.03181976,430356812.9291347,431481509.200607,428015799.8634585,427497488.75406027,427028096.0985635,426608630.35038775,426224134.1946517
Energy expenditures Multi-family - Social-housing - C4 (euro),279472419.0142544,281255243.39130324,281196261.86982155,285812428.7654395,286747556.1579693,287448100.91947705,285085012.562874,284715741.5767126,284376763.3278,284068810.53893596,283781528.1340654
Energy expenditures Multi-family - Social-housing - C5 (euro),159121324.0681224,159995858.25052536,159823895.24103767,162188931.77939406,162563163.06555387,162805697.16532874,161254596.23561645,160909803.7049741,160579799.61526695,160265042.43302524,159958782.90226525
Energy expenditures Single-family - Owner-occupied - C1 (euro),1248911112.521007,1250174372.8970397,1238116922.2755115,1244267977.7154527,1240166921.4608817,1234868999.0473115,1212998199.3833985,1208964188.6377873,1204711138.253399,1200239585.625528,1195410289.5811422
Energy expenditures Single-family - Owner-occupied - C2 (euro),2645739592.33689,2641206269.6001787,2608715014.8017335,2615035719.8905244,2597933692.322873,2578912669.6215568,2525824409.2138915,2511763744.0719843,2497735303.8380756,2483738418.8040023,2469556487.5768824
Energy expenditures Single-family - Owner-occupied - C3 (euro),3464279530.898792,3447142836.5478873,3409315305.294616,3422102856.4679723,3401279925.78862,3378384648.293617,3309811313.2115655,3287086021.8178883,3265060697.306131,3243697656.512166,3222672725.3107014
Energy expenditures Single-family - Owner-occupied - C4 (euro),4154931751.3832912,4126638044.943479,4084110139.234144,4101878253.677049,4078874561.2790647,4053458459.9167023,3971783516.2206206,3946265002.4567595,3921682395.87036,3897978070.416239,3874752594.14955
Energy expenditures Single-family - Owner-occupied - C5 (euro),4925485457.7423115,4900153322.287198,4871372561.106371,4915759672.892459,4907028888.907494,4894541179.823068,4812742424.111419,4795715783.352979,4779225275.975933,4763234346.943275,4747344974.652616
Energy expenditures Single-family - Privately rented - C1 (euro),432822454.02397984,432265041.9115998,429950642.7267529,433223822.0943412,432346151.1412225,431065689.6192088,416428115.08892846,410101630.9186867,404557526.7613252,394440277.5051795,385538514.7218803
Energy expenditures Single-family - Privately rented - C2 (euro),488630902.04791915,488063989.79789025,485595467.2331183,489425003.6308643,488560604.87131727,487240272.09821415,470959539.20426023,463964478.1469006,457844075.2971936,446681896.18489337,436866548.5600935
Energy expenditures Single-family - Privately rented - C3 (euro),464707538.8477409,464425772.57816637,462379978.464364,466265611.89693224,465757002.22083277,464821320.4374716,449892851.92887527,443944205.29277724,438750994.9346123,429019122.3627507,420474792.1908833
Energy expenditures Single-family - Privately rented - C4 (euro),449368650.03313255,449195150.8563927,447414153.19360924,451446686.78479767,451152261.4957387,450442939.36296153,436540849.09814453,431154263.9017638,426461705.3850961,417457222.8912459,409560388.2000982
Energy expenditures Single-family - Privately rented - C5 (euro),392433136.62884265,392600001.47494006,391424703.1208693,395529327.81432664,395656329.3133547,395413103.6692256,384246020.0647301,380182191.7302558,376654572.923506,369413829.5545133,363077303.5790735
Energy expenditures Single-family - Social-housing - C1 (euro),202897648.40343076,203636329.45834664,203799678.65320638,207498039.28351614,208424601.76586604,209142609.7855797,206727781.72056192,206742716.36842078,206760145.1186217,206779618.55419323,206790583.71483356
Energy expenditures Single-family - Social-housing - C2 (euro),198147546.37781823,198831915.20613414,198964835.68157932,202496221.17101854,203369888.31493622,204040798.16962665,201566980.87389818,201553049.1479112,201541170.7597293,201530900.7238724,201511704.0032165
Energy expenditures Single-family - Social-housing - C3 (euro),137215303.28906068,137726321.54272327,137853058.22152215,140326647.92154554,140966543.27556026,141466807.1755083,139766638.9353956,139789234.2879276,139813202.4410157,139838247.89394245,139857248.32675532
Energy expenditures Single-family - Social-housing - C4 (euro),78917770.88770327,79210703.08054881,79282678.39455138,80706828.25445901,81073815.16047132,81360288.31490189,80386939.67341158,80399956.12746336,80413672.38816576,80427915.84157988,80438599.64921696
Energy expenditures Single-family - Social-housing - C5 (euro),27350459.624086466,27452708.152936928,27478184.599884223,27973503.04119426,28101495.998218182,28201610.368492983,27867249.406976696,27872652.85147532,27878340.705882426,27884248.336989753,27888961.464097016
Energy expenditures standard Multi-family - Owner-occupied - C1 (euro),338190310.2593373,339227580.3381198,336047731.0975493,339496159.7984081,337887288.7855556,335890511.05224735,326467550.7572848,323172557.2776628,319930979.5132365,316742958.482678,313587639.2206165
Energy expenditures standard Multi-family - Owner-occupied - C2 (euro),464358906.8437945,465230325.05292696,460797178.9195564,465941247.53471273,463715240.7066009,460957410.4315181,449055124.0833473,444607307.22578025,440245861.5820199,435970825.6449501,431756123.3015977
Energy expenditures standard Multi-family - Owner-occupied - C3 (euro),625436495.5290388,625787075.9635677,619338864.6687822,625742723.5768033,622313324.6838139,618191632.8143246,601835726.6726412,594791254.3092908,587922935.9318813,581229386.7447761,574673833.4711943
Energy expenditures standard Multi-family - Owner-occupied - C4 (euro),827529597.7919375,827195357.2540174,817521032.7421228,824756819.3081658,819164740.1954073,812698187.7931192,790085155.6036229,780080373.193803,770357455.69243,760912975.7009774,751696566.5338393
Energy expenditures standard Multi-family - Owner-occupied - C5 (euro),1368764958.699439,1367967294.1825893,1353673840.0543141,1367271294.9998987,1359637505.911031,1350495852.926684,1314526414.1159937,1298714169.9148653,1283313549.4283953,1268320707.5350146,1253661138.8627245
Energy expenditures standard Multi-family - Privately rented - C1 (euro),1342804126.2527544,1346144004.7129962,1337585936.2589579,1349293822.2759624,1346294257.3641114,1341715345.8118467,1275386560.5558574,1245801701.5877547,1218725964.7207992,1178149437.0459628,1141725804.8078904
Energy expenditures standard Multi-family - Privately rented - C2 (euro),734415121.6614734,736752091.7826414,732631415.2384602,740440003.5065643,739401799.7705622,737503283.6603884,706955785.1190404,694420226.2513963,682845515.3166405,665149050.4850736,649188140.6666309
Energy expenditures standard Multi-family - Privately rented - C3 (euro),680015017.4125196,682301766.5645083,678643626.1460661,686133592.6470174,685344872.5042123,683762061.1692984,656197466.3836668,645121247.894504,634886063.9253857,619309409.732007,605250440.7857867
Energy expenditures standard Multi-family - Privately rented - C4 (euro),663875525.5268985,666133269.8550773,662661265.4944401,670124002.5011073,669449266.4815058,667992997.590958,640713063.0092282,629434891.2422308,619046564.3159512,603427339.9779418,589352818.2051631
Energy expenditures standard Multi-family - Privately rented - C5 (euro),740829074.558247,743245671.709955,739360251.1059779,747862081.7079788,747061483.7089795,745365558.0145677,714420108.9154042,700730345.8575187,688150539.5389873,668677199.4890959,651183469.1281065
Energy expenditures standard Multi-family - Social-housing - C1 (euro),1198770460.0096288,1202186898.5799954,1194951420.8028378,1215022594.852305,1213321229.6983316,1210187890.3279824,1190418017.558213,1181133347.9135537,1172060826.548457,1163201361.5602643,1154503724.358638
Energy expenditures standard Multi-family - Social-housing - C2 (euro),727918592.1621585,730129204.0672823,725933773.1450337,738210970.2674047,737359624.4481763,735645611.6111895,723833448.3729202,718407801.0258546,713106766.9106615,707931079.143634,702850090.617302
Energy expenditures standard Multi-family - Social-housing - C3 (euro),478515128.48257583,479961320.4730087,477221016.0598354,485187915.1383497,484633469.5181911,483516549.8597438,475672792.4735714,472133106.13763285,468673848.1610118,465295568.7468002,461978010.8359716
Energy expenditures standard Multi-family - Social-housing - C4 (euro),295215168.1253922,296052787.38815856,294336038.6447553,299074359.9436136,298681512.867252,297946873.05604845,293060387.6068518,290866727.0521334,288719464.6413881,286619042.35625184,284552545.42733896
Energy expenditures standard Multi-family - Social-housing - C5 (euro),146527327.62668103,146814371.7336289,145839333.06929708,147918952.27304286,147579948.97126916,147074690.11982197,144441616.32720488,143237831.0328519,142055184.49663192,140893951.39722207,139746918.37417272
Energy expenditures standard Single-family - Owner-occupied - C1 (euro),2286234975.911551,2279237834.8318563,2240542117.7884927,2245964163.70701,2226372056.362095,2203945197.9280467,2143415670.1790137,2124261188.4079747,2104704600.350958,2084751415.8878467,2064114201.5761335
Energy expenditures standard Single-family - Owner-occupied - C2 (euro),4219924804.3488126,4191699116.7062597,4105688171.4219794,4101638688.4228272,4047558330.498067,3989611867.3928156,3864384119.9206166,3817219798.9322596,3770383297.3211074,3723871740.1478105,3677296873.3028955
Energy expenditures standard Single-family - Owner-occupied - C3 (euro),5004873143.798303,4948872158.391352,4853586183.480753,4855048721.658082,4791940010.398826,4725104924.375225,4577057999.527104,4511905946.743834,4448461943.266682,4386636659.389419,4325872929.671787
Energy expenditures standard Single-family - Owner-occupied - C4 (euro),5472412179.944734,5396793420.80962,5296486982.86515,5301235670.694672,5234706566.621905,5164224361.133249,5002785211.008783,4933564025.516528,4866373257.377243,4801089848.555797,4737078821.806681
Energy expenditures standard Single-family - Owner-occupied - C5 (euro),5507079073.6310835,5442207136.025721,5371377471.872378,5408735964.281287,5367138883.746116,5320076304.574336,5176806330.181521,5124368344.16436,5073018818.521247,5022691333.80908,4972857116.899084
Energy expenditures standard Single-family - Privately rented - C1 (euro),746152344.1583685,741775559.6998546,733363843.3802629,737633492.9446654,732459967.142656,726386291.3477619,690426191.3670187,672981175.4580532,657414487.4677106,632499157.0356739,610335152.3754853
Energy expenditures standard Single-family - Privately rented - C2 (euro),740334909.2857864,736070740.8350316,727948388.5852584,732417523.8823917,727469253.7993519,721622281.2099364,686398863.285235,669305091.2172,654058044.4034678,629719499.3075234,608067261.401871
Energy expenditures standard Single-family - Privately rented - C3 (euro),640352727.327258,637017940.4860674,630420002.7093673,634606696.21654,630770442.8613882,626164383.0131658,596514851.9042742,582807971.5853392,570567545.2074493,550797944.3412107,533203484.4732982
Energy expenditures standard Single-family - Privately rented - C4 (euro),568096806.6790253,565247821.570656,559663470.0697076,563774404.7216654,560636709.3339814,556810996.2829086,531310676.2016001,519676518.733007,509283872.907497,492288959.40807414,477163000.7045172
Energy expenditures standard Single-family - Privately rented - C5 (euro),421999216.19919163,420260430.2274728,416571559.42980754,420372547.91891843,418500855.52094924,416103561.60305494,398421991.48276716,390573878.29935116,383548755.37367666,371628975.98637193,361015873.925223
Energy expenditures standard Single-family - Social-housing - C1 (euro),317972027.46254367,317851814.6093045,316503700.8114379,322369433.1018422,322553809.9571856,322300429.28291434,315652059.1187917,313992409.1121509,312347663.36210483,310716967.2652029,309081929.3631294
Energy expenditures standard Single-family - Social-housing - C2 (euro),274235928.66334,274083592.23738146,272888648.52842283,277819174.10386384,277938673.08029777,277682601.155266,271756864.6648983,270289545.8642976,268834794.12872875,267391868.39253533,265944609.24102676
Energy expenditures standard Single-family - Social-housing - C3 (euro),173854553.51418066,173814969.78225538,173110805.89587656,176273778.55273038,176402596.3756803,176294397.13895443,172543321.80194724,171659659.8915597,170783356.47636467,169913966.1362043,169041481.56400105
Energy expenditures standard Single-family - Social-housing - C4 (euro),92270847.24178885,92250991.37724167,91878282.61418058,93561101.1739846,93630352.92306666,93573574.85232386,91590332.60471617,91123414.66917792,90660248.93064208,90200598.36612009,89739171.43424612
Energy expenditures standard Single-family - Social-housing - C5 (euro),27453285.172999177,27446995.351689782,27335686.817921802,27837408.292823005,27857934.2010152,27840990.756972924,27253813.350171875,27115190.401522018,26977745.300171237,26841400.475402117,26704579.796865426
Annuities insulation Owner-occupied - C1 (euro/year.household),671.0634396756055,657.8200710078976,745.4009991295159,750.1915088927396,644.3027411548443,644.6081985169773,668.7183449783172,748.4322020836289,748.4682761493146,748.4753477145198,749.5514189933954
Annuities insulation Owner-occupied - C2 (euro/year.household),881.3411953482534,872.9352397194618,1038.2141161707955,1041.0570475533625,943.4166538586863,941.8379886797007,936.5868656919405,1018.7536269127722,1016.8174750764425,1014.832525907703,1012.7799438691417
Annuities insulation Owner-occupied - C3 (euro/year.household),1092.9976642832687,1094.9600762369314,1169.1658081643554,1171.7136773563411,1117.39698317091,1112.4248315957827,1100.4634893139742,1160.7374497711305,1155.5937650611233,1150.487730359567,1145.3753022866424
Annuities insulation Owner-occupied - C4 (euro/year.household),1145.5490443423491,1145.06095338244,1182.8715051318886,1185.8690916956107,1126.7271090694785,1121.0935428830155,1107.6275901256058,1165.512506926962,1159.6059440021681,1153.776413692644,1147.9678187381642
Annuities insulation Owner-occupied - C5 (euro/year.household),1080.4362154728458,1092.5616315138088,1071.9771945794919,1076.583825610873,1027.021066812844,1024.386797017556,1015.2365322529166,1071.5416187445685,1068.2600421626885,1064.9851399240881,1061.6775925896484
Annuities insulation Privately rented - C1 (euro/year.household),564.848043236305,557.6835798662528,594.3520541725226,598.4435854196031,588.7053871920012,588.8585217703677,1012.7796299481602,1043.8010360997728,1017.9412105286727,1165.6318991049545,1148.7147781081449
Annuities insulation Privately rented - C2 (euro/year.household),703.7527222768979,698.6507963202594,712.7324014236108,716.3576203003795,707.577034862191,707.5014512743288,1105.789571672693,1145.9170350270656,1116.3809234826729,1274.4141745750921,1255.1334550939782
Annuities insulation Privately rented - C3 (euro/year.household),760.8991184803322,761.425693398365,755.9315897274605,759.9458567741019,746.089518573724,745.5674612590412,1149.8400362099712,1166.5677753433388,1131.679828062289,1337.7112752079258,1314.8109325534188
