,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034
Replacement Roof (Million m2),33.28013368636114,33.474902473945555,33.38075906847624,32.797264793478504,30.9720687036428,30.525200873746932,31.550297049655217,27.83190638671058,27.299076201600517,28.61475634285079,27.921254276978434,27.354940925198466,26.761104472983835,26.264539180171127,25.722143771937862,27.516725864786725
Replacement Floor (Thousand households),104.87726870035068,108.61091639855701,111.45154096666937,109.60724472570402,95.65781333018407,94.34336179510888,123.94374885286216,106.24791687379938,101.4349402975942,129.38106910795165,121.50164980539463,115.28355795109005,109.1414483828101,104.48236277766462,99.33811767598579,140.43897658379527
Replacement Floor (Million m2),6.339245328823867,6.599009016108163,6.1751868715354705,6.048146270710446,5.094541548681506,5.0152820383831225,5.926579864691047,4.863075310029164,4.678290903976159,5.5296198045682665,5.257067916941949,5.056331719703753,4.846190202629885,4.725630887401251,4.53687762819073,5.740586632935332
Investment Windows (Billion euro),1.0232652044408448,1.050477608074367,1.0389100690642277,1.023382014963035,0.9255074895836961,0.9144054361519365,1.0583330109588756,0.9371708092377792,0.9087350492723959,1.049872517760119,1.005310434778698,0.9717293696383216,0.937123379034014,0.914683800455957,0.8839438637421742,1.1514121091736316
Investment Wall (Billion euro),2.742674765781052,2.8906478887990876,3.497056423936909,3.414772866011812,2.5907490730928715,2.5401404555198703,3.0867050142886283,2.756020460602521,2.6330699567765787,3.4599940797860107,3.2488239217284827,3.0874516324417947,2.9132301594341503,2.7807042957858505,2.635971645092753,3.228037550506423
Investment Roof (Billion euro),2.914174906246213,2.931229835131042,2.9229861678311218,2.8718924916409456,2.7120691960344816,2.6729392145096496,2.7627017611530595,2.4371008827523113,2.390443607593149,2.5056511391617287,2.4449246307636168,2.3953354021150037,2.34333611317683,2.299854373311685,2.252359519389739,2.4095021003500494
Investment Floor (Billion euro),0.3544589025611865,0.3689835891356879,0.34528557392190584,0.33818209872677457,0.2848612906945263,0.28042949517619226,0.33138471313419987,0.2719188559602807,0.2615866358958269,0.30918869137243454,0.293948952575809,0.28272478810723534,0.27097472518005,0.2642336510690409,0.2536795125802846,0.320984901580579
Embodied energy Windows (TWh PE),0.2773914847334312,0.28485121194793595,0.2795555421700712,0.2753266151557306,0.2486259455531766,0.24563027382869107,0.2829663942354348,0.250097413169454,0.2426097646452118,0.27919918293515206,0.26754076082863004,0.2587964854800001,0.2497573126915293,0.24403933020158708,0.2359644825694849,0.3057696695280059
Embodied energy Wall (TWh PE),2.935518794360591,3.0839275129829207,3.777477486415391,3.6955243307982637,2.8745733626467818,2.821975370729555,3.5367598281366037,3.178232513000742,3.0330563694847172,4.03778275061028,3.7832064923596764,3.58561515141279,3.377512844669288,3.2135847301235057,3.042039959780745,3.8642972332529495
Embodied energy Roof (TWh PE),6.072962825479705,6.105877657940684,6.154750801600778,6.053270641149452,5.733804032656175,5.653283844292354,5.943140485062513,5.295031670009146,5.185229183894735,5.514936879073496,5.3649116092065965,5.242050869824434,5.115215317499192,5.006849032432808,4.893583580905866,5.449035644723371
Embodied energy Floor (TWh PE),1.1866613764876626,1.2317078378061315,1.2182608993322586,1.1959286894565457,1.0279713046564263,1.012973525719155,1.2403806464620877,1.045345225364793,1.0036226279274199,1.2180287727995949,1.15314684393636,1.1037698695661562,1.0532824174292512,1.0189712478805604,0.97518297385487,1.287248359059711
Carbon footprint Windows (MtCO2),0.07191631085681549,0.07385031420872414,0.07247736278483329,0.07138097429963386,0.06445857847674949,0.06368192284447545,0.07336165776474235,0.06484007008096954,0.06289882787098083,0.07238497335355792,0.06936241947408928,0.06709538512444449,0.06475189588298907,0.06326945597818925,0.06117597696245905,0.07927361802577931
Carbon footprint Wall (MtCO2),0.7081295337273356,0.7439298825178099,0.9112336041791513,0.8914642026048442,0.6934277848490045,0.6807396727637086,0.853165748015409,0.7666788956800034,0.7316583347441203,0.9740265407173921,0.9126156012271149,0.8649510233671205,0.8147509055123284,0.7752068427929508,0.7338254288944779,0.9321769641618959
Carbon footprint Roof (MtCO2),1.4692651997128316,1.4772284656308108,1.4890526132905106,1.464500961568416,1.3872106530619777,1.3677299623287957,1.4378565689667373,1.2810560491957612,1.2544909315874357,1.3342589223564911,1.29796248609837,1.2682381136672018,1.2375520929433532,1.211334443330518,1.1839315115094835,1.3183150753362993
Carbon footprint Floor (MtCO2),0.2844064456044811,0.29520270492874223,0.2919798849639298,0.2866275371424779,0.24637328789286247,0.2427787788913677,0.2972813119619879,0.2505372854180083,0.24053765462723284,0.2919242513321343,0.27637403697648294,0.26453988609436796,0.2524395876483329,0.24421624949203516,0.23372153918835722,0.3085140695267076
Cost Electricity-Heat pump water (euro),13715.0,13715.0,13715.0,13715.0,13715.0,13715.0,13715.0,13715.0,13715.0,13715.0,13715.0,13715.0,13715.0,13715.0,13715.0,13715.0
Cost Electricity-Performance boiler (euro),3798.0,3798.0,3798.0,3798.0,3798.0,3798.0,3798.0,3798.0,3798.0,3798.0,3798.0,3798.0,3798.0,3798.0,3798.0,3798.0
Cost Natural gas-Performance boiler (euro),6330.0,6330.0,6330.0,6330.0,6330.0,6330.0,6330.0,6330.0,6330.0,6330.0,6330.0,6330.0,6330.0,6330.0,6330.0,6330.0
Cost Oil fuel-Performance boiler (euro),8967.5,8967.5,8967.5,8967.5,8967.5,8967.5,8967.5,8967.5,8967.5,8967.5,8967.5,8967.5,8967.5,8967.5,8967.5,8967.5
Cost Wood fuel-Performance boiler (euro),13187.5,13187.5,13187.5,13187.5,13187.5,13187.5,13187.5,13187.5,13187.5,13187.5,13187.5,13187.5,13187.5,13187.5,13187.5,13187.5
Cost Heating-District heating (euro),1582.5,1582.5,1582.5,1582.5,1582.5,1582.5,1582.5,1582.5,1582.5,1582.5,1582.5,1582.5,1582.5,1582.5,1582.5,1582.5
Investment heater (Billion euro),10.323270553941818,10.29783124892071,10.15704061659006,10.147849934131663,10.096217111793347,10.081275080680292,9.937175123770642,8.837379659534045,8.773612862471392,8.709730039678947,8.697486010803107,8.757047078958236,8.744336349885035,8.73042298714454,8.71487465120143,8.697434208920441
Investment Electricity-Heat pump water (Billion euro),2.646173794450775,2.6728762087412146,2.853499186957182,2.8874537475794457,2.8992528521004584,2.9435809795349415,2.951761990052973,2.094573555025795,2.1027226128433862,2.110381184124915,2.1315583834452267,2.1667363622970437,2.185801498395482,2.2036726058740768,2.220400652776041,2.2359279656232487
Investment Electricity-Performance boiler (Billion euro),1.167236666895052,1.1537196030894492,1.2038374507358551,1.1970146136743045,1.185799572256543,1.1839293768218346,1.2279132652804117,1.4740977989818749,1.4726792003674738,1.4712781169969553,1.479968494172987,1.4950547405558792,1.5032263435661672,1.5110301445953862,1.5184090612314258,1.5252234898491006
Investment Heating-District heating (Billion euro),0.2101828149716041,0.2065630908637894,0.2061186245879445,0.20564856569114698,0.20515278887252045,0.20463110328152823,0.20408360713342108,0.203508982344156,0.20290589130695688,0.20227648220652633,0.20207936460050022,0.18173232586346302,0.18165072456408707,0.18161792110041336,0.1816298654416364,0.18168425883469916
Investment Natural gas-Performance boiler (Billion euro),3.231063439945509,3.212652604038367,3.1386343931126977,3.067285834670312,3.043848774167552,2.965941266404905,2.9009826228456954,3.2258232613455498,3.1900852396338197,3.1542839377661744,3.134372376453578,3.170166426571083,3.1490813290606163,3.1270203458532486,3.103926593374384,3.07976289517739
Investment Oil fuel-Performance boiler (Billion euro),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment Wood fuel-Performance boiler (Billion euro),3.0686138376788774,3.052019742187889,2.7549509611963803,2.7904471725164557,2.762163124396273,2.7831923546370825,2.6524336384581404,1.8393760618366704,1.8052199183197557,1.7715103185843752,1.7495073921308166,1.743357223670766,1.7245764542986812,1.7070819697214146,1.6905084783779447,1.6748355994360036
Financing heater (Billion euro),3.184356924843505,3.1583302206846504,3.351407853581706,3.3457980762522705,3.322835260710186,3.3590260377837944,3.3139336969659996,3.6713663388542894,3.643962239339795,3.6165171225200585,3.610632692797733,3.634605053945651,3.6286197242616693,3.622169701685889,3.615059902208047,3.607188222095447
Investment insulation (Billion euro),7.034573779029296,7.241338921140186,7.804238234754165,7.648229471342568,6.513187049405577,6.407914601357649,7.239124499534762,6.402211008552892,6.193835249537951,7.324706428080294,6.993007939846606,6.737241192302356,6.464664376825045,6.259476120622534,6.0259545408049515,7.109936661610684
Financing insulation (Billion euro),2.4599675398624212,2.4852164687377845,2.6322696994247337,2.6007381961866796,2.2878084550021964,2.2488297087112517,2.5524269860765036,2.4138442862113703,2.3321811211806756,2.768910515278927,2.6406395296657044,2.5435327686457043,2.4384772377232884,2.362357771466728,2.2717635400489145,2.6597028213975396
Annuities insulation (Billion euro/year),0.36823909969743074,0.3790626424125137,0.4085287540742376,0.40036215743481435,0.34094604884008084,0.33543534802012837,0.37894672400097285,0.33513678183183626,0.32422892809275455,0.38342668445172884,0.366063251141484,0.35267461953326856,0.33840603066311126,0.3276650332543209,0.315440870282529,0.37218412336256074
Efficiency insulation (euro/kWh standard),0.13293507006786381,0.13514582910588535,0.1304660122348466,0.13199315471997583,0.13947267955506473,0.142267406166242,0.1311673337044926,0.13243530045900545,0.13616641067970028,0.13132276841010437,0.13485360080414424,0.1379634908055629,0.1418421916263562,0.14571906288935213,0.14988020235004393,0.14050595627319112
Efficiency insulation (euro/kWh),0.19965760225627685,0.2021242017790466,0.19919423968584987,0.2015139640774897,0.2095091016528972,0.21275296727976467,0.19637251734225,0.19697818665072606,0.2013796429647756,0.19206207568768452,0.19632484190857877,0.2005150373086198,0.20515806961497832,0.20997734677644558,0.2148467208505811,0.19615479426620064
Efficiency insulation (euro/tCO2 standard),628.0448708730372,648.179544740485,636.8593439905075,652.0512551611718,707.5278598054285,736.1494842401905,728.0332009738391,749.3961001279239,783.0777365021421,811.7573639387929,846.3228975069253,879.399752919252,933.1970672844255,985.6361825439741,1052.5246473710351,991.2719649103087
Annuities heater (Billion euro/year),0.7067798417294519,0.705038146800255,0.6953989553913221,0.6947697178779404,0.6912346910848677,0.690211689088551,0.6803459256945136,0.605048735711335,0.600682959720089,0.5963092400595851,0.5954709560345974,0.599548787968184,0.5986785514442372,0.5977259769413927,0.5966614644538428,0.5954674094331361
Efficiency heater (euro/kWh standard),1.1308146123209923,1.1039528187251142,0.8893361405905555,0.8571034676509737,0.8451914288502352,0.8068183784433423,0.7397018331199995,0.9448616143310264,0.9162255238083811,0.8892913411082921,0.861845987034292,0.8442746004960446,0.8207875906394381,0.7989457538230204,0.7785910001814248,0.7595864370857535
Efficiency heater (euro/kWh),39.78366119020126,19.50458590883122,3.2013490587581592,3.1324698924304037,2.9063035558258346,2.504297979557429,1.838213333101486,2.1780474498685343,1.9920037040800986,1.8360816671097018,1.6950606933661332,1.5904743927664695,1.4890392313594962,1.400672876346339,1.3227511118338307,1.2535859751835563
Investment total (Billion euro),17.357844332971116,17.5391701700609,17.961278851344222,17.796079405474234,16.609404161198924,16.489189682037942,17.176299623305404,15.239590668086937,14.967448112009341,16.034436467759242,15.690493950649715,15.494288271260592,15.209000726710078,14.989899107767075,14.740829192006384,15.807370870531129
Financing total (Billion euro),5.644324464705926,5.643546689422434,5.983677553006439,5.94653627243895,5.610643715712382,5.607855746495046,5.866360683042503,6.08521062506566,5.976143360520471,6.385427637798985,6.251272222463437,6.1781378225913555,6.067096961984958,5.9845274731526175,5.886823442256961,6.266891043492986
Annuities insulation households (Billion euro/year),0.5818943740529398,0.5876674754193775,0.6129691225991704,0.6055863350419551,0.5392554353340588,0.5304754648163322,0.5996312998404092,0.5709519850344157,0.5525635564163522,0.6510808739656748,0.6220075574335591,0.5996650145878921,0.5757742183641568,0.5575749936508799,0.5370909469736911,0.6319293344192314
Subsidies insulation (Billion euro),2.164500848093361,2.323280968059305,2.690858708710522,2.5965216541613483,2.0034160344858636,1.9708726220814359,2.227957399509726,1.6240144931794487,1.5679352443595296,1.8826031852471037,1.7920326091107954,1.7221682241034866,1.647884018096355,1.5953534915329024,1.5316346788487725,1.816624344578517
Lever insulation (%),3.2499750624841863,3.1168588821992795,2.900277970556845,2.9455673743698756,3.25104069114484,3.2513083441132076,3.2492203401769575,3.942212976202465,3.950313172574936,3.890733047452525,3.902277170791289,3.9120691567803014,3.9230093294387682,3.923566879593618,3.934328873602065,3.9138177812211863
Efficiency subsidies insulation (euro/kWh standard),0.04090341233764794,0.043359623971979566,0.04498396828142563,0.04481077427339859,0.042900933210389944,0.04375697138163786,0.040368863903316884,0.03359415162459853,0.03446977612434278,0.033752705931877944,0.03455766848483475,0.03526611756503537,0.03615647573457297,0.0371394364773629,0.0380954940893951,0.03589997391992802
