Occupancy status,Income owner,Income tenant,Housing type,Heating system,Performance,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034
Privately rented,C5,C3,Multi-family,Heating-District heating,E,12679.44974307843,13043.1195707079,13375.467582894493,13690.727365742487,13991.250134053764,14274.076930679526,14538.909821300407,14768.777784107475,14963.190955655999,15124.530946685174,15250.753885343556,15276.26684502029,15273.882467995878,15244.806333095865,15190.074796048133,13599.552430573944
Privately rented,C5,C3,Multi-family,Natural gas-Performance boiler,C,68309.23188018204,69014.42139395066,69825.3887640426,70630.61364379256,71405.18487391988,72164.31953469402,72907.53349183491,73666.13528879383,74413.79478417036,75150.33912925493,75893.1236641484,75921.54780605706,75953.58147652826,75987.3096705104,76020.93886164062,78683.87965237905
Privately rented,C5,C3,Multi-family,Natural gas-Performance boiler,D,77436.80852825478,76693.43539687946,75897.88686240154,75091.08549743358,74291.01431824618,73478.40333523783,72647.41684280352,71902.41076392416,71152.5052102504,70397.5729706238,69640.25041310264,68969.7354254479,68295.43189035953,67616.71646085121,66932.96793366119,67136.00170251654
Privately rented,C5,C3,Multi-family,Natural gas-Performance boiler,E,49234.60928554379,48385.73375118851,47469.29211688142,46534.34960091938,45604.64006926508,44662.43720228738,43699.34779332983,42804.456922215126,41901.59177920624,40991.01516802015,40052.69874347543,39139.40399474238,38198.94145401806,37233.49143200774,36245.02236917886,31711.87476606948
Privately rented,C5,C3,Multi-family,Oil fuel-Performance boiler,C,365.9319805487375,359.8835667148814,358.13037861864234,354.36262445399655,347.4516577790394,338.38144941465106,327.1379212778204,313.2199875593149,297.1757264591329,375.98318378805686,421.61138311797913,438.2610203211505,429.5999871935763,398.8350223072756,348.7685370289489,304.3603999860339
Privately rented,C5,C3,Multi-family,Oil fuel-Performance boiler,D,2526.556410672039,2407.563017902546,2290.768553704219,2171.7502581575995,2049.4310797173816,1924.6573009702076,1797.3916480640007,1667.3600834173772,1534.7823823443941,1520.1433339190603,1462.2497912653482,1366.8626750641183,1239.000046283441,1083.042627505184,902.8160587345978,740.8841614281572
Privately rented,C5,C3,Multi-family,Oil fuel-Performance boiler,E,4444.561535271592,4153.010668017973,3863.3196699031087,3579.665339142334,3302.7740594584757,3031.966520694216,2767.203825575967,2508.625564054625,2255.9899019578106,2009.2923787987588,1766.0523909610272,1526.7322475471124,1291.6994665317034,1061.4535454928973,836.5005732545809,555.6198642686082
Privately rented,C5,C3,Multi-family,Oil fuel-Performance boiler,F,4850.318862318696,4530.341775233006,4210.704909349079,3897.877405282712,3593.2351891800113,3295.62114060953,3005.00287816995,2721.6179275293907,2445.122441151555,1957.967579053921,1547.376016768422,1202.8503489373998,915.1431972945321,676.279275352313,479.29626959119014,318.1250151447672
Privately rented,C5,C3,Single-family,Electricity-Heat pump water,A,6004.025179062723,7203.314284083182,8397.31086691123,9592.009691025596,10787.018384676256,11983.288755988247,13180.193307200305,14370.867975043944,15562.774625513273,16755.892643175794,17950.922687591792,19872.521268481847,21795.8735714961,23720.911236067433,25647.57294376904,27576.725746280143
Privately rented,C5,C3,Single-family,Electricity-Heat pump water,B,3967.8592570734368,4549.697484318788,4950.947577725435,5357.301391757515,5767.34096495486,6185.253817810131,6594.9996434194445,6839.708261111089,7087.627582148905,7338.483929931815,7597.986048023781,7867.315081160886,8143.955438325961,8427.331482410435,8716.905252779157,9016.112271917
Privately rented,C5,C3,Single-family,Electricity-Heat pump water,C,7433.032301729159,7665.720978283451,7842.505959677404,8026.419349697761,8214.684012815476,8412.548036621214,8616.56854996955,8734.111752096427,8853.56303803149,8975.090593613328,9099.556307067678,9226.585972327759,9356.39909864162,9488.932954747912,9624.115653258912,9763.920916931149
Privately rented,C5,C3,Single-family,Electricity-Heat pump water,D,186.44814556218122,207.91731623002647,224.31177056000666,241.40495943617412,258.3762746217223,275.9842568303543,294.5690398486948,305.1612320581456,315.8391128408682,326.75204708313186,337.7667799456178,348.69762265720937,359.6599496368597,370.6214229176547,381.54917770698984,395.6224376430446
Privately rented,C5,C3,Single-family,Electricity-Heat pump water,E,124.74631771181122,123.12386556890387,121.71337509227757,120.2789287140181,118.88260511423644,117.45419385842634,116.00887768905737,114.56295014326832,113.08404062221366,111.57182598451428,110.01009994155515,108.39667360907602,106.72683825588383,105.00026945363214,103.21638584096951,91.23719439926171
Privately rented,C5,C3,Single-family,Electricity-Heat pump water,F,5.046848563766664,4.907571937826011,4.785958394249773,4.66556217420579,4.549270832033558,4.433714365551296,4.321320894981514,4.215728813710144,4.110905278232177,3.60616263626981,3.161549011869431,2.7698080821928084,2.4248871535468277,2.121331222648187,1.8543056717399389,1.6195326639786713
Privately rented,C5,C3,Single-family,Electricity-Performance boiler,C,949.3989290386655,1222.0634603349906,1478.2487772097704,1733.3950935343971,1979.2661301721962,2226.788708085332,2632.758575863589,3020.5438410751117,3396.8040200093046,3932.7427328527015,4447.496649380278,4912.389185025842,5361.320035158797,5796.699050136605,6220.632396251803,6846.501205630259
Privately rented,C5,C3,Single-family,Electricity-Performance boiler,D,30064.211976864794,29732.400928745155,29570.315055318253,29399.923400768977,29203.90799104065,29006.999949272446,29282.60138908702,29697.715889216935,30066.47593062025,31057.613889308624,31946.787433350157,32740.173081968765,33456.4242280062,34106.37206691527,34699.52189625711,36692.32272294708
Privately rented,C5,C3,Single-family,Electricity-Performance boiler,E,23173.041796185415,22424.951663557767,21875.1936441669,21325.998819773635,20778.043591894202,20233.558899095966,19724.15225230416,19378.195766051176,19034.244793999667,18692.4730851165,18349.988098336773,18001.857731064305,17652.333272124313,17301.539914758152,16949.527623650527,14936.695027427557
Privately rented,C5,C3,Single-family,Electricity-Performance boiler,F,9417.902847800347,9161.760232359467,9011.882104907758,8859.174002607402,8705.88086666555,8552.566269023371,8430.674046478041,8388.283772928004,8345.645791849061,7472.7190397689565,6702.564373384134,6018.3638905697735,5415.29319608026,4884.09496939535,4416.524482551211,4005.2531327742513
Privately rented,C5,C3,Single-family,Electricity-Performance boiler,G,8332.617615205489,7800.449391478648,7409.180366703305,7030.898001783176,6679.536609635064,6341.513481545521,5465.430316011574,4788.9901867903045,4208.226491783014,3709.5684036692355,3276.481579420413,2892.534579854776,2558.8049650139687,2268.3366931082196,2015.1394902351092,1794.0621400810678
Privately rented,C5,C3,Single-family,Natural gas-Performance boiler,C,8176.973934570669,8518.023044589092,8796.478231348714,9070.040509192035,9322.698661212713,9563.547307714573,9854.449463955369,10160.667211044907,10471.81378868683,11446.868784077174,12343.693987190087,13180.809797869897,13953.298025465412,14666.849519452451,15326.549930956886,16018.800311242398
Privately rented,C5,C3,Single-family,Natural gas-Performance boiler,D,28467.39763028409,28106.569047640725,27824.63141993738,27524.67265809893,27228.712828696764,26899.81609947549,26561.880456895753,26369.236589746957,26168.2296781524,26101.76439225281,26010.121775822914,25900.767281189004,25768.150705825083,25612.961027764668,25435.83701581176,25510.38470551082
Privately rented,C5,C3,Single-family,Natural gas-Performance boiler,E,4998.5134392722,4889.443967008716,4806.177341723114,4713.294823680764,4620.451411645325,4519.280573953,4410.118203106433,4341.6133446602025,4269.4358203117445,4193.665725068775,4106.5838019382945,4010.494357391939,3905.534693314795,3792.8888655964824,3673.637902364965,3193.9030672911103
Privately rented,C5,C3,Single-family,Natural gas-Performance boiler,F,8674.18404217324,8585.688910541368,8555.81789965461,8494.538580577191,8433.283419295589,8349.48433873743,8247.81494227214,8205.579647093806,8135.192022181772,7235.930071317974,6427.895393609882,5703.717961364548,5053.731805298708,4470.876695598853,3948.7303832347584,3481.4649967393725
Privately rented,C5,C3,Single-family,Natural gas-Performance boiler,G,955.9049716645936,925.4896500428681,908.3327010820669,883.8129513304501,859.4491490711785,832.0154305247672,723.0381026062075,640.62314581958,566.122375288188,499.0106757929851,438.8110917669104,384.78565087000055,336.57255001476034,293.6480924880389,255.52280780463852,221.74199933270103
Privately rented,C5,C3,Single-family,Oil fuel-Performance boiler,D,3356.39153023892,3270.428873987527,3142.5344419237967,3009.7035929233007,2860.5003556228676,2705.6982866188273,3044.1536707558407,3236.151722366511,3307.0247862272363,3400.00253616004,3359.9043729754935,3204.8804789260853,2950.709549179477,2611.128508393273,2198.0931490973835,1810.436234402209
Privately rented,C5,C3,Single-family,Oil fuel-Performance boiler,E,5539.866567493247,5235.547239519122,4924.20405072633,4614.0795621935895,4302.374198590394,3991.409426252481,3681.309226598892,3369.863175042244,3059.140367453303,2749.6236137682076,2437.667672315268,2124.5831731394624,1811.4839936648832,1499.6115515744261,1190.1712219624037,795.9083412003931
Privately rented,C5,C3,Single-family,Oil fuel-Performance boiler,F,2865.5760003301557,2664.7301468523196,2471.7930559061324,2283.5811004984776,2100.8596168762024,1923.035422375145,1750.0424920886403,1582.143042300012,1418.3859049240689,1133.0482328950936,893.3015379386601,692.7605442166889,525.8231651516485,387.6728651900662,274.1203918941699,181.52737371398015
Privately rented,C5,C3,Single-family,Oil fuel-Performance boiler,G,8321.754236673567,7689.024475370625,7112.828763775789,6550.599955399581,6015.6989786039785,5495.633044947049,4491.35561385613,3648.3975236516485,2939.334083162709,2344.836120696346,1845.8062623110218,1428.914691999737,1082.4449692790795,796.3037686840415,561.6975840890639,370.9777509728609
Privately rented,C5,C3,Single-family,Wood fuel-Performance boiler,B,700.1418422359282,1154.3129447609713,1599.870848117796,2047.1593586326253,2494.5584801968153,2944.458796408999,3414.605188658824,3871.8946585286476,4330.0291591634805,4860.562811208664,5387.564628762773,6080.98420273353,6771.372833613488,7458.949673519869,8143.934495679538,8881.61332363686
Privately rented,C5,C3,Single-family,Wood fuel-Performance boiler,C,3849.605069099276,4720.132608566726,5348.447191050543,5987.830020716967,6628.507364959522,7280.191098292956,7958.370034938895,8385.686899994798,8807.236405085634,9615.51870619731,10388.476024209978,11133.103210204756,11846.001445290758,12528.820916634835,13183.166077824064,14049.706046931802
Privately rented,C5,C3,Single-family,Wood fuel-Performance boiler,D,3156.266184375237,3553.3920837950704,3846.205835982625,4146.29449267269,4447.512170378557,4754.505685064981,5050.0374958743305,5222.501687426455,5389.117644682026,5553.817697980715,5705.245783598737,5847.270412153058,5978.409773267686,6099.798856417042,6212.432412833581,6348.5605918703895
Privately rented,C5,C3,Single-family,Wood fuel-Performance boiler,E,1900.524589747688,2103.147146400158,2259.8653170071348,2426.859361949468,2593.942740506965,2766.9535153791926,2928.2682925582235,3005.2118593161913,3074.0272117480117,3135.1492501342063,3183.0445298638933,3219.7631615468435,3244.647431050769,3258.4818520073018,3261.985018253197,2930.241254408308
Privately rented,C5,C3,Single-family,Wood fuel-Performance boiler,F,2619.890262697407,2995.34743094479,3294.578429119363,3591.8061976253857,3878.375238526251,4157.33997360551,4399.617140222901,4517.996710182059,4610.377176749681,4212.080176681695,3841.0066166802917,3498.538315925057,3180.663289097831,2886.4129260355485,2614.699779698336,2364.367227130268
Privately rented,C5,C3,Single-family,Wood fuel-Performance boiler,G,768.5218566973585,817.9239129100358,856.4036173598239,896.9132108928377,935.2003545443163,972.3235521649772,904.5964683820989,825.5555948020102,751.8957704649695,683.4615395982551,620.1823581793606,561.952424866518,508.2366605661471,458.7784814683057,413.3242794764475,371.62677400616064
Privately rented,C5,C4,Multi-family,Electricity-Heat pump water,A,7315.908047553366,13948.887039925143,20591.097551735893,27240.241621447134,33895.51317606646,40558.48791207783,47224.68856852372,53784.31197861017,60353.511678283896,66931.0445007233,73531.70804291946,84340.08671433976,95167.30079369567,106011.0705000364,116869.30790469261,127740.08989631837
Privately rented,C5,C4,Multi-family,Electricity-Heat pump water,B,16356.820407797735,18126.8167170782,19879.309221643438,21626.587523608916,23368.867590266764,25106.480072933955,26797.35271721894,27767.59027998154,28730.543855064992,29684.937634334066,30643.23020014797,31634.53323383148,32626.686809532333,33617.769532799815,34605.973434190295,35589.57004779225
Privately rented,C5,C4,Multi-family,Electricity-Heat pump water,C,5903.2811119300495,6278.1125613901295,6641.821787354412,7005.956236175362,7367.073211019723,7729.337990734772,8086.056216965451,8268.143031556747,8446.962244825078,8622.587976099592,8796.53312971866,8974.82357537453,9151.470698816122,9326.439260305377,9499.696748829994,9671.211206150714
Privately rented,C5,C4,Multi-family,Electricity-Heat pump water,D,749.6140119126106,881.7245361957661,1010.4237819562607,1143.8809181536421,1276.1056606137017,1411.5516909542844,1553.1368893808128,1620.4250685383654,1687.5048146581744,1754.3855518141418,1821.4402157203908,1890.1260370020357,1958.9763781449883,2027.9507240071657,2097.004434179433,2166.088568945601
Privately rented,C5,C4,Multi-family,Electricity-Performance boiler,B,1192.4082401019014,1533.0963087024445,1873.7843773029877,2214.472445903531,2555.1605145040744,2895.848583104618,3236.536651705161,3577.2247203057045,3917.912788906248,4258.600857506791,4599.288926107334,4967.956863037097,5336.624799966859,5705.292736896622,6073.960673826385,6442.628610756147
Privately rented,C5,C4,Multi-family,Electricity-Performance boiler,C,90283.31236388325,89398.47789431523,88653.41059294481,87886.25957835026,87067.18984563269,86230.8146060418,87771.8325701685,89335.0909428916,90589.31742105733,94233.04397837292,97275.77801478999,99911.38099792061,102086.06477075414,103854.10874884727,105263.8694313287,108121.4016889475
Privately rented,C5,C4,Multi-family,Electricity-Performance boiler,D,48596.18251796912,47744.68955576963,46893.967916949165,46042.585778039924,45190.85570374379,44339.42948018198,44040.45905695941,43914.7692235331,43722.692710227195,44296.01212222868,44698.55348627599,45000.86555974327,45174.34485474125,45235.437011426075,45198.77404398671,45960.702989138474
Privately rented,C5,C4,Multi-family,Electricity-Performance boiler,E,44154.908789484136,42698.131845228156,41238.28739034683,39802.61017397904,38393.444760255305,37010.174598260826,35677.64408029002,34589.21019919498,33516.68252165915,32460.62657005185,31412.639545503072,30406.05521551707,29406.672091724304,28415.628413873612,27433.905418825267,23816.185396417954
Privately rented,C5,C4,Multi-family,Electricity-Performance boiler,F,40868.8433288929,40282.383256943416,39624.740783599875,38958.36932037407,38293.14409429454,37619.427433560915,36948.251918631264,36259.914649266,35555.20120778525,31352.786763141292,27634.013136984075,24377.453433603092,21494.07727230864,18942.663482725467,16686.383166685286,14692.397517465906
Privately rented,C5,C4,Multi-family,Electricity-Performance boiler,G,34213.365289953465,33439.159908496295,32605.33029567245,31776.37662934361,30961.69684686351,30151.848018697845,26430.347020607598,23169.58980544498,20307.629360863793,17796.765395556326,15592.349038952516,13675.30172298411,11991.193186966037,10512.499239246587,9214.850156729073,8076.705848226
Privately rented,C5,C4,Multi-family,Heating-District heating,A,1703.440343002716,2640.3325316542096,3577.224720305703,4514.116908957197,5451.00909760869,6387.901286260184,7324.793474911678,8261.685663563172,9198.577852214667,10135.470040866161,11072.362229517656,12547.033977236708,14021.70572495576,15496.377472674812,16971.049220393863,18445.720968112913
Privately rented,C5,C4,Multi-family,Heating-District heating,B,4028.8905462905473,5177.078086482992,6360.968453663704,7560.785090189608,8771.940899398192,9998.996906259881,11241.89020684054,12515.2302917846,13819.079532379461,15151.273496219952,16534.081820337226,17749.777236942064,19001.162790689923,20285.309496354334,21599.549705435446,23302.988371702115
Privately rented,C5,C4,Multi-family,Heating-District heating,C,7934.245107756228,9035.919553736558,10136.13894425316,11229.449034464846,12314.875551035764,13393.499755231305,14465.15587304305,15533.954837510884,16599.47304325827,17661.116925476705,18726.795480447592,19621.367238093426,20516.868101502063,21412.268924704604,22306.63503980729,23541.593996310425
Privately rented,C5,C4,Multi-family,Heating-District heating,D,12537.63363529877,13077.89088282085,13609.1250391299,14143.561907714242,14683.481298189627,15226.099869076937,15771.06509841164,16317.634523878962,16863.96242465888,17409.515433384884,17925.4099788622,18335.232777205372,18724.68848321345,19095.741688775754,19450.154634057817,20703.852120018204
Privately rented,C5,C4,Multi-family,Heating-District heating,E,13476.566495564002,13879.29501814962,14248.349108820936,14598.807180960037,14933.161371070066,15248.254636512947,15543.745962158242,15799.395349345978,16014.887289225848,16193.045919557477,16332.031469418127,16361.405168175872,16359.92601381802,16329.023018099828,16269.930452029752,14565.376850439388
Privately rented,C5,C4,Multi-family,Natural gas-Performance boiler,C,77387.10052276643,78108.5265118848,78942.46516296777,79769.92751705751,80564.49935099797,81341.92614791184,82101.81011035375,82880.75937994223,83647.8196604818,84402.79872426478,85163.93888091447,85166.79923810676,85173.08056788318,85180.75618413147,85187.9247404971,87937.19199316057
Privately rented,C5,C4,Multi-family,Natural gas-Performance boiler,D,84311.87704996773,83500.95180168505,82633.12135752365,81753.07613310435,80880.48602212571,79994.28810869512,79088.15389746854,78275.71617818845,77457.99930953226,76634.86599825202,75809.17199829,75078.03927738847,74342.82778603306,73602.8628756881,72857.47161224566,73036.85782436383
Privately rented,C5,C4,Multi-family,Natural gas-Performance boiler,E,51350.084475368465,50465.087142302174,49509.60701138855,48534.81676946528,47565.471172292906,46583.08120295629,45578.891622218,44645.81887253136,43704.415996894255,42754.95722423859,41776.52620606016,40824.16613630607,39843.436876179694,38836.61562459692,37805.75830905543,33077.54753124586
Privately rented,C5,C4,Multi-family,Oil fuel-Performance boiler,C,436.6713139004765,428.06775621328416,424.0158867920925,417.77531522465495,408.13472550800776,396.1524729790791,381.81234451378214,364.5717082517196,345.02163772452127,424.5514194687326,469.26610010738386,483.557177024828,471.25912736020723,435.7244639512737,379.88320000207545,330.9345612463018
Privately rented,C5,C4,Multi-family,Oil fuel-Performance boiler,D,2879.88983325579,2742.6569824174862,2607.813302488967,2470.650363457098,2330.023707320326,2186.8205694180583,2040.9956137957429,1892.2553186300127,1740.8221955794183,1712.4774791715047,1638.7889415067646,1525.7739553207068,1378.6746296955498,1202.0684559861763,999.9543077152548,818.7974692766388
Privately rented,C5,C4,Multi-family,Oil fuel-Performance boiler,E,4871.037030905717,4551.290245833806,4233.593718637659,3922.5427805913073,3618.939602310326,3322.033045656062,3031.7796980294775,2748.334113678509,2471.4276301789814,2201.0545748384234,1934.507269981183,1672.2867226630813,1414.7907224892567,1162.5621643830932,916.1516337937389,608.5077619550528
Privately rented,C5,C4,Multi-family,Oil fuel-Performance boiler,F,5066.99721685572,4732.729236136343,4398.820075303957,4072.0241605054366,3753.7778115587853,3442.8727964059394,3139.275267776757,2843.233088305364,2554.3873345209863,2045.4671177461323,1616.5299907187666,1256.6097840911118,956.0461631978205,706.5076866146836,500.72111371803226,332.34623097277523
Privately rented,C5,C4,Single-family,Electricity-Heat pump water,A,5906.455912166372,7108.356444641717,8304.755590140201,9501.857148519406,10699.250099202502,11897.92722352947,13097.241734361693,14290.07581020068,15484.09734483064,16679.28758566463,17876.334650071003,19801.09694575156,21727.565521023633,23655.67551855661,25585.368768596403,27517.491944596462
Privately rented,C5,C4,Single-family,Electricity-Heat pump water,B,4101.825419646873,4684.240688648885,5086.003517623976,5492.935794900796,5903.4797035430465,6322.074735032812,6732.701991469545,6977.888904416728,7226.202941345226,7477.3860241566545,7737.040312844562,8006.351402414622,8282.850572021951,8565.985279132761,8855.238583262033,9153.966533401483
Privately rented,C5,C4,Single-family,Electricity-Heat pump water,C,7849.889676810822,8085.464832254889,8264.568890517286,8450.99020006307,8641.906306772931,8842.681908357305,9049.882042002708,9169.022377448353,9290.126831667287,9413.358384686393,9539.597555137309,9668.44619311107,9800.151273568472,9934.65209378524,10071.878525251814,10213.753836865231
Privately rented,C5,C4,Single-family,Electricity-Heat pump water,D,187.76147231963918,209.52563320117213,226.1353264190631,243.44197704618506,260.61417671018063,278.4197297886505,297.2021367032408,307.8978541843041,318.6721658986274,329.66664667337454,340.7571920695101,351.75711156851753,362.7832157836505,373.80339677118496,384.7850047893727,398.82649469219945
Privately rented,C5,C4,Single-family,Electricity-Heat pump water,E,121.62841612597937,120.04489308371242,118.66819137692855,117.2681852249867,115.90539031271747,114.51136004941469,113.1009280250751,111.69005169390279,110.24706725595021,108.77165981289666,107.24814174985532,105.6743573679829,104.04570448848776,102.36185268999071,100.62222269540888,88.94366071922731
Privately rented,C5,C4,Single-family,Electricity-Heat pump water,F,4.7937475719827525,4.661455711230216,4.545941123884702,4.431582810925734,4.321123514963684,4.211362240452047,4.104605336645033,4.004308730392705,3.904742127128287,3.425312482309025,3.002996366517144,2.6309013637136487,2.3032783246366337,2.0149458160780114,1.761311677833051,1.538312607878255
Privately rented,C5,C4,Single-family,Electricity-Performance boiler,C,948.6365292384356,1219.9210072085339,1476.081319892573,1731.2563581649283,1977.4643399313143,2225.406106818977,2622.064838176892,3002.3590554159805,3372.0914407483174,3895.462879251199,4399.194838627246,4854.323009034673,5294.661121339392,5722.4596479477395,6139.685817502823,6754.6974673335535
Privately rented,C5,C4,Single-family,Electricity-Performance boiler,D,30209.526847022484,29868.233461350643,29702.16504731224,29528.155822545334,29329.5832350551,29130.539167800238,29377.93748544793,29770.44024144319,30120.264223801238,31067.703692940424,31919.788252356364,32681.773859585035,33371.67509784376,33999.67672569705,34574.71995391398,36520.27143609077
Privately rented,C5,C4,Single-family,Electricity-Performance boiler,E,22595.664699276,21866.449521875333,21331.97910787137,20798.12975884203,20265.596278575635,19736.56202126583,19242.19006589428,18907.92347242132,18575.69507675063,18245.661933916945,17915.053270691835,17578.931025310187,17241.530370207856,16902.956725238713,16563.243196861753,14600.165123272363
Privately rented,C5,C4,Single-family,Electricity-Performance boiler,F,8955.815163132575,8716.58956861887,8580.143234817842,8440.9430880096,8300.894859001111,8160.875525682255,8051.663895515115,8019.687532589114,7987.482197028111,7159.761563125997,6429.6464196701,5780.896608478206,5209.217794169734,4705.812881337422,4262.846220578798,3873.3521161382387
Privately rented,C5,C4,Single-family,Electricity-Performance boiler,G,7798.099127884993,7302.563801361414,6939.687491444699,6588.834605134169,6262.866689071341,5949.265419426385,5131.210310598021,4500.679426020054,3959.348069735574,3494.5731858957124,3090.653329856848,2732.061306662923,2420.14927419898,2148.460823932728,1911.4350328113442,1704.2892006255079
Privately rented,C5,C4,Single-family,Natural gas-Performance boiler,C,8513.701814253252,8859.184939406028,9140.113414950274,9415.777003757603,9669.874432281496,9911.632527499103,10203.042790407064,10509.040743816771,10819.05315134341,11796.920781629131,12694.783300293337,13531.453332515748,14302.161088194302,15012.778565269435,15668.549728141863,16357.149925300302
Privately rented,C5,C4,Single-family,Natural gas-Performance boiler,D,29667.52822449787,29284.666028602955,28983.952035986076,28664.65795132293,28349.70515545734,28000.773763291694,27641.75357324002,27433.051421195916,27215.750582193457,27131.701887856103,27022.2754708921,26895.16839894866,26744.670946134334,26571.49365194885,26376.291166470735,26434.2072811108
Privately rented,C5,C4,Single-family,Natural gas-Performance boiler,E,5078.330150697741,4964.290051271092,4876.438599009085,4779.101489325733,4681.9692681430915,4576.658068846768,4463.505693128539,4391.249923293992,4315.4559563089415,4236.205423056015,4145.921653634941,4046.8679146451645,3939.174658258872,3824.005165098918,3702.4215733665274,3217.8655597151346
Privately rented,C5,C4,Single-family,Natural gas-Performance boiler,F,8771.57945775499,8675.143646540444,8637.387630634941,8568.709432135034,8500.38412429251,8409.906885054981,8301.899434988947,8253.081491901186,8176.881107249379,7268.835961052507,6453.500067806602,5723.259657514208,5068.297844852669,4481.391928498759,3955.9783388616374,3486.106557897611
Privately rented,C5,C4,Single-family,Natural gas-Performance boiler,G,966.588091596272,933.6500151466923,913.9507876941177,887.3433494536382,861.1310742096334,832.1342019349051,721.9255425057938,638.1526366335464,562.7333731063927,495.04423426729585,434.5202305520259,380.3608344518375,332.1611827601101,289.3584995712268,251.43191418060894,217.90169604794835
Privately rented,C5,C4,Single-family,Oil fuel-Performance boiler,D,3406.649196045596,3315.2183182545846,3183.0694471408356,3046.116416081451,2893.2840141664014,2735.0192517419873,3051.5356156046323,3227.0041779377207,3285.827960866995,3367.7933546533923,3320.859175642059,3162.5881723841558,2908.248487890545,2571.133042426857,2162.8118473032196,1782.5946895998668
Privately rented,C5,C4,Single-family,Oil fuel-Performance boiler,E,5615.051739783414,5303.779607291017,4986.40632941354,4670.484070882442,4353.4249582307,4037.3520887674754,3722.3865242309016,3406.4346214053926,3091.4628885620828,2777.935635104463,2462.180924124654,2145.4904246066762,1828.9606238333536,1513.8199277541514,1201.263051546412,803.2149734999149
Privately rented,C5,C4,Single-family,Oil fuel-Performance boiler,F,2805.115244222843,2608.073806674032,2418.9397866875393,2234.4717835279,2055.4423923736763,1881.245794048682,1711.8156929003835,1547.4349631865352,1387.149173718147,1108.007562577637,873.4902350059773,677.3433405611406,514.0807121909866,378.98587543843416,267.95703748820483,177.4321669531833
Privately rented,C5,C4,Single-family,Oil fuel-Performance boiler,G,8008.157932421601,7399.850018377837,6845.683303154773,6304.929829817313,5790.369702068513,5290.045646759369,4323.556324309024,3512.24916740118,2829.776221623845,2257.5434347249106,1777.1771615502919,1375.8542281483494,1042.3030179063653,766.8131176217901,540.9242711044177,357.27735728581786
Privately rented,C5,C4,Single-family,Wood fuel-Performance boiler,B,696.9048073596305,1152.3330299516351,1598.9938976504222,2047.3730569432928,2495.872122030141,2946.88710865853,3416.9715825894264,3874.0297327922162,4331.934100220494,4859.066849063459,5382.893300254947,6073.626851566784,6761.528389560192,7446.805314899619,8129.665538976962,8864.357291109429
Privately rented,C5,C4,Single-family,Wood fuel-Performance boiler,C,3896.298663939208,4765.605771746284,5393.182058990225,6031.916559065949,6672.065101285797,7323.473113650471,7997.707933392961,8420.713899197228,8838.178500495653,9624.521520503253,10377.32412351265,11103.42963380849,11799.380343350454,12466.731253061344,13106.992961849137,13957.292116029666
Privately rented,C5,C4,Single-family,Wood fuel-Performance boiler,D,3134.7141567376534,3523.112091362786,3810.0896797281434,4104.465807158985,4400.035717737541,4701.61217649587,4991.798102965002,5160.91019547685,5324.4883406570125,5486.3236253864425,5635.48604880591,5775.703437976159,5905.505831874439,6025.968763540325,6138.03428364824,6272.34369465962
Privately rented,C5,C4,Single-family,Wood fuel-Performance boiler,E,1859.0332517436186,2058.5724802345626,2212.786836244279,2377.211868505435,2541.686981770543,2712.0645629254464,2871.0398932507223,2946.7620989809852,3014.595029370239,3074.950025704659,3122.3225234684364,3158.713938120919,3183.483972839464,3197.4000038750264,3201.165038275459,2875.8883034711125
Privately rented,C5,C4,Single-family,Wood fuel-Performance boiler,F,2509.8036581051465,2865.699173378356,3149.266111470686,3431.314559733408,3703.3980653210515,3968.5425291646807,4199.171069491304,4311.701901975967,4399.704128485004,4019.672335331903,3665.6799684198722,3338.9968214949204,3035.8041355372616,2755.161715490617,2496.0204764591344,2257.2688987728743
Privately rented,C5,C4,Single-family,Wood fuel-Performance boiler,G,718.0277992927118,765.4379708938557,802.3266933316215,841.1719656672101,877.8864794586008,913.502863538295,850.4884368905743,776.4572714923141,707.4136469376238,643.2246926945527,583.8349499010487,529.1550519770244,478.68846508423735,432.2006409873021,389.45865047005407,350.23452409463385
Privately rented,C5,C5,Multi-family,Electricity-Heat pump water,A,6320.59351273464,14017.772275632084,21725.161705372266,29440.91825890879,37164.239941471475,44896.547329545436,52633.577854776806,60273.87065873188,67927.75494854906,75593.49671427494,83292.75421269586,95917.56965971696,108569.55057212786,121245.39135596993,133942.07448891705,146656.8323695291
Privately rented,C5,C5,Multi-family,Electricity-Heat pump water,B,13310.723918594967,15024.79026535128,16723.628770180087,18419.529965852027,20112.443447982005,21803.202796562517,23450.775049658234,24401.202668157304,25348.78454051122,26291.768530899357,27245.168492203553,28237.302207383138,29235.61376847793,30237.59733154283,31240.919771889257,32243.38056394304
Privately rented,C5,C5,Multi-family,Electricity-Heat pump water,C,5604.057783470716,6044.983138722255,6475.382140416123,6909.030635426242,7340.604901776088,7776.59132731419,8210.279668965897,8433.23373579614,8653.581913520955,8871.394341945821,9088.42301500571,9311.685863931905,9534.244530396287,9756.057086669809,9977.084103202913,10197.28632848984
